,scores0,scores1
1358,36.802,37.87
1359,36.826,38.089
1360,37.04,38.061
1361,37.031,38.35
1362,36.805,38.395
1363,36.462,37.986
1364,36.572,37.982
1365,36.132,37.844
1366,36.517,37.672
1367,36.706,37.946
1368,36.582,37.925
1369,36.783,38.102
1370,36.83,38.098
1371,36.493,38.2
1372,36.714,38.544
1373,36.768,38.799
1374,36.566,38.995
1375,36.35,38.831
1376,35.652,38.69
1377,35.98,38.171
1378,36.18,38.11
1379,36.034,38.237
1380,35.757,38.046
1381,35.864,38.069
1382,36.177,38.058
1383,36.521,38.186
1384,36.414,37.672
1385,36.398,37.589
1386,36.602,37.737
1387,36.706,37.596
1388,37.167,37.509
1389,37.289,36.994
1390,37.464,36.742
1391,37.508,37.181
1392,37.347,37.17
1393,37.473,37.314
1394,37.059,37.547
1395,37.132,37.639
1396,37.327,37.471
1397,37.664,37.734
1398,37.594,37.939
1399,37.818,37.999
1400,37.978,37.994
1401,38.481,38.199
1402,38.516,38.333
1403,38.554,38.863
1404,38.869,39.195
1405,38.521,38.508
1406,38.026,39.023
1407,38.27,39.228
1408,38.81,39.582
1409,38.555,39.63
1410,38.466,39.703
1411,38.593,39.946
1412,38.603,39.872
1413,38.625,39.44
1414,38.726,39.001
1415,38.523,38.723
1416,38.488,38.727
1417,38.898,38.754
1418,38.847,38.717
1419,38.654,39.235
1420,38.581,38.973
1421,38.599,39.22
1422,39.13,38.874
1423,39.039,39.135
1424,38.788,39.811
1425,38.502,39.68
1426,38.199,40.108
1427,38.33,40.035
1428,38.336,39.719
1429,38.655,40.079
1430,38.724,40.34
1431,38.503,40.294
1432,38.726,40.066
1433,38.817,40.437
1434,38.998,40.239
1435,38.759,40.501
1436,38.898,40.427
1437,39.104,40.594
1438,38.767,40.632
1439,38.613,40.972
1440,38.693,40.597
1441,38.964,40.423
1442,39.254,40.569
1443,39.084,41.148
1444,38.845,41.699
1445,38.596,41.144
1446,38.952,41.442
1447,39.254,41.245
1448,38.918,41.482
1449,39.402,41.458
1450,39.468,41.621
1451,39.297,41.274
1452,39.393,40.687
1453,39.709,40.857
1454,39.556,40.889
1455,39.575,40.957
1456,39.425,41.162
1457,39.384,40.651
1458,39.896,41.17
1459,39.569,41.55
1460,39.613,41.769
1461,40.228,41.902
1462,39.748,42.006
1463,39.299,41.79
1464,39.299,41.474
1465,39.395,41.58
1466,39.505,41.231
1467,39.628,41.153
1468,40.052,41.148
1469,40.536,41.602
1470,40.589,42.01
1471,40.896,42.202
1472,40.528,42.234
1473,40.467,42.132
1474,40.194,42.346
1475,39.74,41.971
1476,39.543,42.047
1477,39.198,41.986
1478,38.974,41.773
1479,39.581,41.505
1480,39.993,41.592
1481,39.798,41.437
1482,39.822,41.416
1483,39.38,41.337
1484,39.765,41.38
1485,40.166,41.599
1486,40.656,41.299
1487,40.758,41.536
1488,40.967,41.136
1489,41.356,41.269
1490,41.65,41.419
1491,41.681,41.297
1492,41.808,41.089
1493,42.092,41.235
1494,41.936,40.812
1495,41.726,40.423
1496,42.033,40.302
1497,41.309,40.532
1498,41.235,40.488
1499,41.219,40.573
1500,41.073,41.016
1501,40.966,41.149
1502,41.535,41.147
1503,41.848,41.734
1504,41.464,41.621
1505,41.691,41.556
1506,41.865,41.193
1507,41.555,41.415
1508,41.506,41.746
1509,41.577,41.744
1510,41.403,42.067
1511,41.521,42.068
1512,41.631,42.043
1513,41.801,42.105
1514,41.697,42.1
1515,41.621,42.249
1516,41.308,42.377
1517,41.538,42.41
1518,41.354,42.164
1519,41.604,42.419
1520,41.542,42.201
1521,41.531,42.386
1522,41.215,42.69
1523,41.063,42.551
1524,41.241,42.768
1525,41.883,42.194
1526,41.562,42.326
1527,41.472,42.005
1528,41.309,42.148
1529,41.742,42.431
1530,42.072,42.759
1531,42.333,42.55
1532,42.254,42.321
1533,42.094,42.807
1534,42.062,42.867
1535,42.309,42.462
1536,42.718,42.276
1537,42.79,42.354
1538,42.815,42.554
1539,42.863,42.944
1540,43.059,43.015
1541,43.36,43.347
1542,43.494,43.564
1543,44.156,43.27
1544,44.242,43.054
1545,43.49,43.058
1546,43.345,42.698
1547,43.213,42.72
1548,43.416,42.999
1549,43.456,42.658
1550,43.297,42.457
1551,42.862,42.598
1552,43.457,42.869
1553,43.353,42.52
1554,43.09,42.234
1555,42.815,42.69
1556,42.706,43.132
1557,42.523,43.448
1558,42.657,43.683
1559,42.981,43.956
1560,43.219,44.204
1561,43.493,44.489
1562,43.227,44.359
1563,43.379,43.7
1564,43.355,43.008
1565,43.471,42.826
1566,43.944,42.686
1567,44.406,42.656
1568,44.601,43.15
1569,44.917,43.493
1570,45.001,43.671
1571,44.578,43.477
1572,44.669,43.682
1573,45.093,43.615
1574,45.192,43.835
1575,45.479,44.079
1576,45.141,44.09
1577,44.825,44.084
1578,44.698,44.446
1579,44.774,44.614
1580,44.944,44.607
1581,44.8,44.761
1582,44.598,44.837
1583,44.735,45.165
1584,45.364,44.916
1585,46.051,45.159
1586,46.239,45.095
1587,45.943,44.784
1588,46.092,44.819
1589,46.337,44.694
1590,46.194,44.246
1591,46.062,43.878
1592,46.316,43.72
1593,46.303,44.11
1594,46.16,43.628
1595,45.822,43.753
1596,45.625,43.925
1597,45.851,43.968
1598,45.536,43.766
1599,45.617,44.146
1600,45.705,43.819
1601,46.236,43.985
1602,46.243,44.065
1603,45.68,44.453
1604,45.889,44.696
1605,46.076,44.682
1606,45.843,44.181
1607,45.884,43.966
1608,46.167,43.874
1609,46.143,43.539
1610,46.336,43.426
1611,46.584,43.123
1612,46.382,43.567
1613,46.325,43.711
1614,46.68,43.548
1615,46.327,43.753
1616,46.504,43.519
1617,46.505,43.466
1618,46.421,43.609
1619,46.778,44.016
1620,46.92,44.519
1621,47.109,44.651
1622,47.408,44.69
1623,46.87,44.321
1624,47.3,44.206
1625,47.47,44.609
1626,47.196,44.536
1627,47.28,44.589
1628,47.258,44.699
1629,46.762,44.665
1630,46.813,44.425
1631,46.796,44.744
1632,47.216,45.037
1633,47.28,44.952
1634,47.657,45.233
1635,48.015,45.162
1636,48.389,44.92
1637,48.573,44.844
1638,48.312,44.96
1639,48.14,45.072
1640,48.184,44.914
1641,48.128,44.993
1642,47.872,45.347
1643,47.826,45.05
1644,47.952,45.127
1645,47.48,45.529
1646,47.531,45.751
1647,48.063,45.568
1648,47.567,46.18
1649,47.218,46.091
1650,47.831,46.316
1651,47.358,46.303
1652,47.655,46.211
1653,47.864,45.962
1654,47.774,45.666
1655,47.686,45.571
1656,47.417,45.696
1657,47.12,45.789
1658,46.867,45.94
1659,46.925,46.314
1660,47.004,46.309
1661,47.101,45.432
1662,46.97,45.275
1663,46.801,45.449
1664,46.856,45.539
1665,46.946,45.229
1666,46.919,45.451
1667,46.319,45.213
1668,46.537,45.043
1669,46.806,45.614
1670,47.185,45.73
1671,47.441,45.709
1672,47.828,46.057
1673,47.947,46.369
1674,47.598,46.811
1675,47.84,46.756
1676,47.718,46.397
1677,47.672,46.272
1678,47.784,45.842
1679,48.119,46.104
1680,48.453,46.265
1681,48.615,46.337
1682,48.974,46.341
1683,49.545,46.6
1684,49.355,46.69
1685,49.18,46.628
1686,48.806,46.796
1687,48.39,46.555
1688,48.83,46.549
1689,49.036,46.72
1690,48.68,46.531
1691,48.928,46.963
1692,48.911,46.369
1693,48.997,46.563
1694,48.795,46.29
1695,48.78,46.238
1696,48.499,46.407
1697,48.106,46.411
1698,47.628,46.218
1699,47.257,46.04
1700,47.35,46.408
1701,47.209,46.246
1702,47.496,46.122
1703,47.643,46.126
1704,48.026,45.957
1705,48.142,46.198
1706,48.099,46.288
1707,47.832,46.847
1708,47.587,46.727
1709,46.873,46.828
1710,46.816,46.805
1711,47.065,47.036
1712,47.405,46.697
1713,47.686,46.451
1714,48.001,46.529
1715,48.045,46.223
1716,48.004,46.245
1717,48.491,46.272
1718,48.671,46.297
1719,48.79,46.575
1720,48.807,47.085
1721,48.998,46.932
1722,48.975,47.028
1723,49.306,47.085
1724,48.738,47.445
1725,48.951,47.444
1726,49.272,47.823
1727,49.713,47.671
1728,49.59,47.503
1729,49.867,47.565
1730,49.93,47.804
1731,50.101,48.248
1732,49.58,48.023
1733,49.664,48.448
1734,49.746,48.478
1735,49.701,48.207
1736,49.42,48.34
1737,49.356,48.588
1738,48.891,48.911
1739,48.913,48.671
1740,49.314,48.667
1741,49.469,48.207
1742,49.781,48.269
1743,50.048,48.453
1744,49.984,48.389
1745,49.893,48.407
1746,50.27,48.684
1747,50.406,48.297
1748,50.325,48.109
1749,50.349,48.224
1750,50.867,48.753
1751,50.895,48.981
1752,51.219,49.178
1753,50.785,49.48
1754,50.818,49.298
1755,51.116,48.94
1756,50.773,48.912
1757,51.093,49.114
1758,50.89,49.486
1759,50.834,49.52
1760,50.759,49.998
1761,50.591,49.84
1762,50.259,50.145
1763,50.325,50.4
1764,50.807,50.84
1765,51.117,51.087
1766,51.329,50.781
1767,51.621,50.989
1768,51.343,50.912
1769,51.098,51.16
1770,51.104,51.292
1771,51.309,50.836
1772,51.58,50.829
1773,51.385,51.095
1774,51.618,50.265
1775,52.232,50.616
1776,52.702,50.395
1777,52.841,50.108
1778,53.337,50.313
1779,53.994,50.419
1780,54.276,50.604
1781,54.443,50.888
1782,54.803,51.25
1783,54.194,51.58
1784,53.825,51.447
1785,54.008,51.423
1786,53.81,50.723
1787,53.642,51.001
1788,53.018,50.601
1789,53.037,50.025
1790,53.506,50.225
1791,53.712,50.552
1792,53.831,50.404
1793,53.578,50.741
1794,53.805,51.229
1795,53.371,51.453
1796,53.195,50.588
1797,52.739,50.817
1798,52.677,50.672
1799,52.28,50.642
1800,52.023,50.198
1801,51.339,50.486
1802,51.309,50.129
1803,51.372,50.244
1804,51.437,50.771
1805,51.916,50.55
1806,51.956,50.638
1807,52.149,50.667
1808,51.379,50.767
1809,51.127,51.307
1810,51.303,51.702
1811,51.805,51.526
1812,52.186,51.459
1813,52.291,51.416
1814,52.304,51.187
1815,53.167,51.279
1816,53.334,51.473
1817,53.316,51.62
1818,53.749,51.271
1819,53.994,51.419
1820,53.771,51.638
1821,54.131,51.346
1822,54.31,51.313
1823,54.163,51.543
1824,53.962,52.024
1825,54.111,52.171
1826,54.189,52.317
1827,54.063,52.543
1828,52.878,52.466
1829,52.965,52.688
1830,53.143,52.969
1831,53.231,52.863
1832,52.961,53.382
1833,52.707,53.697
1834,53.047,53.657
1835,52.816,54.099
1836,52.825,54.354
1837,52.644,54.573
1838,52.744,54.904
1839,52.664,54.927
1840,52.342,54.8
1841,52.001,55.282
1842,52.456,55.365
1843,52.554,55.522
1844,52.371,55.36
1845,52.426,54.943
1846,52.128,54.913
1847,52.226,54.698
1848,52.002,55.079
1849,51.324,55.361
1850,51.073,55.296
1851,51.451,55.134
1852,51.76,55.333
1853,52.058,55.62
1854,52.181,56.299
1855,52.451,56.335
1856,52.779,55.95
1857,52.758,55.999
1858,52.8,56.193
1859,53.255,56.1
1860,53.046,56.584
1861,53.099,56.722
1862,53.752,57.144
1863,54.067,57.662
1864,54.291,57.959
1865,54.495,57.681
1866,54.468,57.32
1867,54.211,56.757
1868,54.289,56.674
1869,53.914,56.998
1870,53.763,57.157
1871,53.665,57.471
1872,53.98,57.573
1873,54.113,57.598
1874,53.976,57.716
1875,53.997,57.755
1876,54.374,57.503
1877,54.314,56.522
1878,55.095,56.287
1879,55.103,55.389
1880,54.822,55.535
1881,54.675,55.55
1882,54.495,55.669
1883,54.765,55.861
1884,55.397,55.782
1885,55.37,55.499
1886,55.639,54.957
1887,55.873,55.175
1888,56.187,54.922
1889,56.324,55.04
1890,56.246,54.63
1891,56.162,54.332
1892,56.148,54.997
1893,56.206,54.897
1894,56.295,55.217
1895,56.485,55.755
1896,56.538,55.903
1897,56.776,55.526
1898,56.489,55.454
1899,56.033,55.743
1900,56.456,56.01
1901,56.547,55.887
1902,55.993,56.091
1903,55.499,56.186
1904,55.784,55.855
1905,56.177,55.901
1906,56.595,56.04
1907,56.074,55.774
1908,56.394,55.632
1909,56.778,55.786
1910,56.111,55.842
1911,56.787,55.54
1912,56.904,56.194
1913,57.078,56.604
1914,56.428,56.766
1915,56.527,56.253
1916,56.513,56.275
1917,56.874,56.259
1918,57.162,56.524
1919,56.677,56.932
1920,56.26,56.807
1921,56.055,56.866
1922,56.108,56.405
1923,56.325,56.857
1924,56.088,56.808
1925,56.451,56.804
1926,56.273,55.815
1927,56.25,55.933
1928,56.559,55.559
1929,56.459,55.358
1930,56.887,55.821
1931,56.818,55.884
1932,56.749,55.816
1933,56.62,56.086
1934,57.06,56.144
1935,56.687,55.868
1936,56.928,55.11
1937,57.137,55.057
1938,57.477,55.309
1939,57.61,55.701
1940,56.87,55.655
1941,57.11,56.047
1942,56.805,56.452
1943,56.364,55.805
1944,56.448,56.023
1945,56.893,56.464
1946,56.819,56.822
1947,56.994,57.05
1948,57.049,56.881
1949,57.387,56.623
1950,56.901,57.102
1951,56.979,56.921
1952,57.344,56.691
1953,57.512,56.744
1954,57.215,57.149
1955,57.25,57.552
1956,57.298,57.283
1957,57.184,57.654
1958,57.638,57.706
1959,57.381,57.925
1960,57.587,57.81
1961,58.177,57.954
1962,58.196,58.369
1963,58.221,58.334
1964,57.948,58.062
1965,57.177,58.229
1966,57.273,58.478
1967,57.006,58.66
1968,57.16,58.169
1969,57.201,58.197
1970,56.888,58.052
1971,57.545,57.895
1972,57.647,58.186
1973,57.377,57.81
1974,57.416,57.448
1975,57.495,57.018
1976,58.023,57.427
1977,58.1,57.014
1978,57.974,57.559
1979,57.796,57.154
1980,57.947,57.376
1981,57.942,57.419
1982,58.038,58.019
1983,57.917,58.647
1984,58.001,58.793
1985,57.077,59.457
1986,56.855,59.722
1987,56.424,59.979
1988,56.477,60.434
1989,56.608,60.784
1990,56.89,61.019
1991,57.025,60.816
1992,57.215,61.238
1993,57.28,61.736
1994,58.032,61.92
1995,57.842,61.561
1996,58.036,61.868
1997,58.64,62.098
1998,59.155,62.201
1999,59.449,62.505
2000,59.219,62.778
2001,59.439,62.611
2002,59.306,62.46
2003,59.716,62.273
2004,59.119,62.436
2005,58.941,62.31
2006,59.557,62.222
2007,59.492,62.282
2008,59.666,62.104
2009,59.787,62.195
2010,60.249,62.134
2011,60.062,61.109
2012,60.029,61.347
2013,60.077,60.799
2014,59.94,60.712
2015,60.473,60.346
2016,60.463,60.06
2017,60.364,60.363
2018,59.871,60.237
2019,60.202,60.213
2020,59.825,60.493
2021,60.4,60.596
2022,60.684,60.448
2023,60.551,60.209
2024,60.833,60.212
2025,60.986,60.234
2026,60.812,60.299
2027,60.571,60.499
2028,60.558,61.073
2029,60.568,61.352
2030,60.523,61.216
2031,60.252,60.899
2032,60.344,61.223
2033,59.762,61.248
2034,59.802,60.234
2035,60.035,60.312
2036,59.861,60.548
2037,59.896,60.82
2038,59.674,60.483
2039,59.821,60.54
2040,59.759,60.572
2041,60.029,60.654
2042,60.062,60.125
2043,60.313,60.377
2044,59.959,60.957
2045,59.889,61.282
2046,60.324,61.923
2047,60.611,61.99
2048,60.844,62.458
2049,61.55,62.902
2050,61.461,63.346
2051,61.312,63.128
2052,61.227,63.102
2053,61.367,63.511
2054,61.506,63.491
2055,61.733,62.949
2056,61.875,63.166
2057,61.797,63.817
2058,62.332,63.64
2059,62.527,63.624
2060,62.628,63.564
2061,62.827,63.491
2062,63.471,63.611
2063,63.747,63.556
2064,63.7,63.552
2065,63.786,63.216
2066,64.009,63.361
2067,63.95,63.108
2068,63.641,62.836
2069,63.505,62.863
2070,64.009,63.338
2071,63.588,63.47
2072,63.505,63.566
2073,63.727,63.598
2074,63.855,63.377
2075,63.811,63.601
2076,64.008,63.563
2077,63.75,63.911
2078,63.615,64.239
2079,63.746,63.538
2080,63.008,63.824
2081,62.672,63.471
2082,63.011,63.61
2083,63.152,63.638
2084,63.603,63.679
2085,63.919,63.827
2086,64.394,64.248
2087,63.849,64.253
2088,63.846,63.994
2089,63.877,63.743
2090,63.39,63.962
2091,63.491,63.71
2092,63.975,63.965
2093,63.714,63.823
2094,63.275,63.895
2095,62.848,63.538
2096,63.058,63.152
2097,63.579,63.393
2098,63.668,64.063
2099,63.65,63.552
2100,63.476,63.607
2101,63.71,63.385
2102,63.707,64.011
2103,64.63,63.563
2104,65.005,63.877
2105,65.068,64.317
2106,64.928,64.263
2107,64.198,64.238
2108,64.077,64.115
2109,64.766,64.389
2110,64.309,64.817
2111,63.713,65.285
2112,63.936,64.935
2113,64.227,65.142
2114,64.081,64.695
2115,63.53,64.952
2116,63.699,64.988
2117,63.863,64.91
2118,63.961,64.181
2119,64.73,64.249
2120,64.847,63.702
2121,64.922,63.316
2122,64.927,63.676
2123,65.17,63.981
2124,65.734,64.302
2125,64.995,64.163
2126,65.08,64.167
2127,65.548,63.901
2128,65.995,63.668
2129,65.547,63.644
2130,65.85,63.659
2131,65.827,64.257
2132,66.032,64.016
2133,66.601,64.112
2134,66.913,63.801
2135,66.665,64.194
2136,66.665,64.12
2137,66.68,64.377
2138,66.906,63.253
2139,67.249,63.439
2140,67.665,63.048
2141,67.522,63.138
2142,67.297,63.097
2143,67.665,62.413
2144,67.978,62.448
2145,67.19,63.034
2146,66.845,63.327
2147,67.206,63.257
2148,67.619,63.525
2149,68.077,63.582
2150,68.515,63.481
2151,68.058,64.222
2152,68.039,63.67
2153,68.285,63.757
2154,68.162,63.996
2155,68.565,63.639
2156,68.64,63.295
2157,67.878,63.97
2158,67.605,64.088
2159,67.444,63.776
2160,67.669,63.689
2161,67.843,63.337
2162,67.593,63.523
2163,67.511,63.607
2164,67.035,63.779
2165,67.214,63.957
2166,67.503,64.397
2167,67.93,64.699
2168,67.964,64.746
2169,68.162,64.752
2170,68.131,64.858
2171,67.884,65.043
2172,67.891,64.909
2173,68.431,65.323
2174,68.431,64.791
2175,68.167,65.179
2176,68.051,65.424
2177,68.228,65.401
2178,67.906,65.872
2179,67.378,66.42
2180,67.414,66.721
2181,67.756,66.577
2182,67.766,66.412
2183,67.928,66.523
2184,68.087,66.828
2185,67.807,66.724
2186,67.192,66.286
2187,67.338,66.48
2188,67.178,66.549
2189,67.556,66.771
2190,67.437,66.315
2191,67.73,66.29
2192,67.994,67.014
2193,67.146,66.881
2194,67.33,66.831
2195,67.453,67.169
2196,66.996,67.66
2197,67.041,67.898
2198,67.499,68.095
2199,67.081,68.415
2200,67.265,67.713
2201,67.623,67.892
2202,67.482,68.194
2203,67.54,68.4
2204,67.063,68.441
2205,67.198,68.572
2206,67.426,68.478
2207,67.924,68.446
2208,68.23,68.094
2209,67.99,67.77
2210,67.377,67.498
2211,67.562,66.756
2212,68.111,66.141
2213,68.574,66.224
2214,68.637,66.031
2215,68.708,65.697
2216,68.856,65.944
2217,68.757,64.946
2218,68.704,65.148
2219,69.266,65.038
2220,69.366,65.389
2221,69.642,65.184
2222,69.436,65.567
2223,69.776,65.323
2224,69.522,65.556
2225,69.262,65.88
2226,69.613,65.787
2227,69.574,65.147
2228,70.048,65.068
2229,69.806,64.832
2230,69.77,65.082
2231,69.955,65.6
2232,70.27,65.751
2233,70.134,65.974
2234,69.503,66.246
2235,69.566,65.789
2236,69.478,66.255
2237,69.418,66.486
2238,69.791,66.73
2239,69.896,67.311
2240,70.595,67.509
2241,70.287,67.868
2242,70.415,67.5
2243,70.643,68.08
2244,69.982,68.384
2245,70.49,68.453
2246,71.033,68.227
2247,71.266,67.894
2248,70.908,67.709
2249,70.698,67.638
2250,70.429,67.716
2251,70.361,68.115
2252,70.144,68.286
2253,70.148,68.024
2254,70.46,68.651
2255,70.298,68.498
2256,69.898,68.671
2257,70.038,68.051
2258,69.898,67.897
2259,70.461,66.878
2260,70.446,66.85
2261,70.809,66.449
2262,71.284,65.966
2263,71.808,65.914
2264,72.325,65.749
2265,71.82,64.897
2266,72.06,65.295
2267,71.99,64.659
2268,72.238,64.646
2269,72.632,65.049
2270,72.618,64.559
2271,72.607,64.298
2272,72.623,64.306
2273,73.282,64.412
2274,73.105,64.911
2275,73.381,65.634
2276,73.55,66.065
2277,73.578,64.693
2278,74.446,64.892
2279,74.243,65.116
2280,74.199,65.837
2281,73.681,65.922
2282,74.468,65.931
2283,74.789,66.6
2284,73.907,66.594
2285,74.397,66.92
2286,74.609,67.311
2287,74.75,66.999
2288,75.014,67.375
2289,75.006,67.288
2290,74.587,67.289
2291,74.688,67.418
2292,74.882,67.692
2293,74.097,67.96
2294,74.896,68.168
2295,74.658,67.75
2296,74.604,68.069
2297,74.618,67.877
2298,74.374,68.457
2299,74.517,68.862
2300,75.188,67.908
2301,75.544,67.868
2302,75.728,67.959
2303,75.552,68.094
2304,76.317,68.093
2305,75.992,67.837
2306,75.723,68.086
2307,75.044,67.257
2308,75.433,67.49
2309,75.194,67.684
2310,74.75,68.433
2311,74.693,68.689
2312,74.787,67.983
2313,74.919,67.784
2314,74.813,67.954
2315,75.205,67.891
2316,74.882,68.29
2317,75.223,68.412
2318,75.127,67.615
2319,75.447,67.533
2320,75.813,67.535
2321,76.287,67.333
2322,75.995,67.1
2323,75.92,66.699
2324,76.065,66.837
2325,76.113,67.1
2326,75.935,67.38
2327,75.436,67.812
2328,74.636,67.62
2329,74.479,67.572
2330,74.031,67.357
2331,73.065,67.337
2332,73.397,67.345
2333,73.388,67.729
2334,73.304,67.736
2335,73.624,67.773
2336,74.27,67.301
2337,74.583,66.981
2338,74.708,67.251
2339,74.003,67.195
2340,74.407,67.172
2341,74.78,67.342
2342,74.451,67.533
2343,74.932,66.748
2344,75.092,67.033
2345,74.758,67.145
2346,74.246,66.774
2347,74.324,66.849
2348,74.134,66.818
2349,74.251,66.768
2350,74.791,66.98
2351,75.132,66.765
2352,75.085,66.723
2353,75.287,66.867
2354,74.54,66.64
2355,74.993,66.754
2356,75.263,67.205
2357,75.461,67.107
2358,75.513,67.379
2359,75.257,67.481
2360,75.363,67.837
2361,74.98,67.546
2362,75.367,67.948
2363,75.427,67.604
2364,75.293,67.314
2365,74.872,67.479
2366,75.251,67.737
2367,75.526,68.319
2368,75.994,67.677
2369,76.521,68.117
2370,76.984,67.547
2371,76.575,66.834
2372,76.418,67.147
2373,76.664,67.453
2374,76.854,67.521
2375,76.464,67.018
2376,76.734,67.448
2377,76.745,67.426
2378,77.459,67.519
2379,77.285,68.244
2380,77.683,68.548
2381,77.355,69.021
2382,77.184,68.536
2383,77.113,67.815
2384,77.275,68.199
2385,77.813,68.293
2386,78.027,67.785
2387,77.698,68.037
2388,77.872,67.588
2389,77.863,67.766
2390,78.051,67.889
2391,77.991,67.334
2392,78.462,66.868
2393,78.625,67.439
2394,78.88,67.519
2395,79.132,66.619
2396,78.481,66.645
2397,78.424,66.444
2398,78.887,66.009
2399,78.903,66.579
2400,78.77,66.948
2401,78.658,66.882
2402,78.592,66.956
2403,78.694,66.861
2404,78.921,67.043
2405,78.446,67.473
2406,78.221,67.28
2407,78.715,67.567
2408,78.525,67.571
2409,77.62,67.404
2410,77.728,67.348
2411,77.563,67.32
2412,78.347,67.774
2413,77.775,67.753
2414,78.07,67.914
2415,78.2,68.006
2416,78.601,68.564
2417,78.368,68.679
2418,78.622,69.026
2419,78.776,68.903
2420,79.233,69.319
2421,78.65,69.799
2422,78.582,69.856
2423,79.12,70.007
2424,78.586,70.483
2425,78.876,70.402
2426,78.593,70.426
2427,78.791,70.686
2428,78.867,70.925
2429,78.808,71.585
2430,79.014,71.764
2431,79.109,72.196
2432,78.687,72.194
2433,78.79,72.183
2434,78.702,72.052
2435,78.154,71.022
2436,77.064,70.811
2437,77.189,70.348
2438,77.245,70.6
2439,77.772,70.663
2440,77.732,70.915
2441,77.67,71.185
2442,78.039,71.172
2443,78.463,71.77
2444,78.786,71.45
2445,78.021,70.972
2446,78.776,70.659
2447,78.482,70.641
2448,77.909,71.196
2449,78.074,71.446
2450,78.411,71.616
2451,78.766,71.779
2452,78.479,72.063
2453,77.355,72.15
2454,77.698,71.945
2455,77.701,72.142
